user_id,Attrition
505,0.12905006465959618
443,0.43575999597192105
1283,0.006679309796392137
516,0.11835482111302763
29,0.08497565329325231
270,0.03326452197933683
924,0.0918411052312619
1288,0.0003451955382608187
985,0.09752919984733648
1327,0.006253513955623056
1439,0.014788264274237998
481,0.03747274099354649
124,0.5221720793153016
198,0.019364034982854984
1229,0.03480622724570916
